Date,College Name,Acceptance Rate
2024-09-11 15:24:45,COLBY-COLLEGE-OF-AND-FINANCIAL-AID,8
2024-09-11 16:37:01,NEW-MEXICO-STATE-UNIVERSITY,78
2024-09-11 16:58:45,MONTANA-STATE-UNIVERSITY,73
2024-09-11 17:06:34,SETON-HALL,75
2024-09-11 18:28:07,COLORADO-SCHOOL-OF-MINES,58
2024-09-11 19:06:34,COLUMBIA,4
2024-09-11 19:09:06,UNIVERSITY-OF-COLORADO-BOULDER,79
2024-09-11 20:59:39,ROSE-HULMAN,73
2024-09-11 21:00:00,SAINT-LOUIS-UNIVERSITY,85
2024-09-11 21:10:17,GONZAGA-UNIVERSITY,70
2024-09-11 21:32:59,TRINITY-UNIVERSITY,31
2024-09-11 22:30:00,BAYLOR-UNIVERSITY,46
2024-09-11 19:03:33,LINFIELD-UNIVERSITY,90
2024-09-11 23:12:41,UNION-COLLEGE,53
2024-09-11 17:16:13,EMBRY-RIDDLE-AERONAUTICAL-UNIVERSITY,65
2024-09-12 14:00:00,COLORADO-STATE-UNIVERSITY,91
2024-09-12 14:06:45,DUKE-UNIVERSITY,6
2024-09-12 16:27:28,ST.-LAWRENCE-UNIVERSITY,63
2024-09-12 18:05:08,BUCKNELL-UNIVERSITY,33
2024-09-12 19:18:26,ROSE-HULMAN,73
2024-09-12 19:40:45,HASTINGS-COLLEGE,71
2024-09-12 20:35:12,SAINT-LOUIS-UNIVERSITY,85
2024-09-12 21:17:59,LAFAYETTE-COLLEGE,34
2024-09-12 21:28:42,TULANE-UNIVERSITY,11
2024-09-12 21:38:00,OREGON-STATE-UNIVERSITY,83
2024-09-12 21:42:00,WILLAMETTE-UNIVERSITY,81
2024-09-12 21:44:02,UNIVERSITY-OF-DENVER,78
2024-09-12 22:13:44,TEXAS-A&M-RECRUITMENT,63
2024-09-12 22:23:21,JOHNS-HOPKINS-UNIVERSITY,7
2024-09-13 00:02:50,EMBRY-RIDDLE-AERONAUTICAL-UNIVERSITY,65
2024-09-13 00:27:21,GATECH,97
2024-09-13 02:05:17,UNIVERSITY-OF-CHICAGO,5
2024-09-13 14:34:12,CLEMSON,43
2024-09-13 14:36:50,MISSISSIPPI-STATE-UNIVERSITY,70
2024-09-13 15:23:28,GONZAGA-UNIVERSITY,70
2024-09-13 15:45:53,COLGATE-UNIVERSITY,12
2024-09-13 16:19:02,MONTANA-STATE-UNIVERSITY,73
2024-09-13 17:59:12,BUCKNELL-UNIVERSITY,33
2024-09-13 18:24:44,NEW-MEXICO-STATE-UNIVERSITY,78
2024-09-13 19:18:18,ROSE-HULMAN,73
2024-09-13 19:24:13,WASHINGTON-STATE-UNIVERSITY,83
2024-09-13 20:40:00,WASHINGTON-STATE-UNIVERSITY,83
2024-09-13 21:00:00,SAINT-LOUIS-UNIVERSITY,85
2024-09-13 21:12:31,RICE,9
2024-09-13 22:03:20,LOYOLA-UNIVERSITY-CHICAGO,79
2024-09-14 15:13:40,UNIVERSITY-OF-COLORADO-BOULDER,79
2024-09-14 16:23:32,WASHINGTON-UNIVERSITY-ST.-LOUIS,75
2024-09-14 16:37:34,DAVIDSON-COLLEGE,17
2024-09-14 17:04:31,UNIVERSITY-OF-COLORADO-COLORADO-SPRINGS,95
2024-09-15 00:23:27,UNC,62
2024-09-15 11:35:02,CLEMSON-UNIVERSITY,43
2024-09-15 11:34:59,DRURY-UNIVERSITY,63
2024-09-15 16:18:07,COLUMBIA,4
2024-09-15 16:20:38,SETON-HALL,75
2024-09-15 16:28:12,MONTANA-STATE-UNIVERSITY,73
2024-09-15 18:06:18,UNIVERSITY-OF-COLORADO-DENVER,75
2024-09-15 20:13:35,SYRACUSE-UNIVERSITY-SCHOOL-OF-INFORMATION-STUDIES,52
2024-09-15 22:00:00,ANDREW-MIAMI-UNIVERSITY,51
2024-09-16 13:00:00,WESTERN,27
2024-09-16 14:18:22,GEORGE-MASON-UNIVERSITY,90
2024-09-16 14:45:43,NC-STATE,88
2024-09-16 15:04:55,NEW-MEXICO-STATE-UNIVERSITY,78
2024-09-16 15:33:16,OF-ADMISSIONS-TEXAS-A&M-UNIVERSITY,63
2024-09-16 16:04:22,CREIGHTON-UNIVERSITY,76
2024-09-16 16:17:02,MONTANA-STATE-UNIVERSITY,73
2024-09-16 16:22:15,WESTERN-CAMPUS-VISITS,93
2024-09-16 17:21:38,BUCKNELL-UNIVERSITY,33
2024-09-16 18:28:28,EMORY-UNIVERSITY,11
2024-09-16 19:59:34,UNIVERSITY-OF-NORTHERN-COLORADO,84
2024-09-16 20:40:58,ROSE-HULMAN,73
2024-09-16 21:00:00,SAINT-LOUIS-UNIVERSITY,85
2024-09-16 21:42:00,WILLAMETTE-UNIVERSITY,81
2024-09-16 21:42:00,WILLAMETTE-UNIVERSITY,81
2024-09-16 22:22:25,DREXEL-UNIVERSITY,80
2024-09-17 00:06:51,COLORADO-SCHOOL-OF-MINES,58
2024-09-17 07:06:11,ROWAN-UNIVERSITY,77
2024-09-17 13:22:32,HOUSTON-CHRISTIAN-UNIVERSITY,85
2024-09-17 14:06:28,DUKE-UNIVERSITY,6
2024-09-17 14:58:47,DENISON-UNIVERSITY,22
2024-09-17 15:28:43,COLGATE-UNIVERSITY,12
2024-09-17 16:52:03,BUCKNELL-UNIVERSITY,33
2024-09-17 16:58:45,MONTANA-STATE-UNIVERSITY,73
2024-09-17 18:13:52,SAINT-LOUIS-UNIVERSITY,85
2024-09-17 19:29:11,ROSE-HULMAN,73
2024-09-17 19:36:20,UC-SAN-DIEGO,53
2024-09-17 21:00:00,COLORADO-STATE-UNIVERSITY,91
2024-09-17 21:07:32,UNIVERSITY-OF-COLORADO-BOULDER,79
2024-09-17 21:42:00,WILLAMETTE-UNIVERSITY,81
2024-09-17 21:56:44,DREXEL-UNIVERSITY,80
2024-09-17 22:53:59,TULANE-UNIVERSITY,11
2024-09-17 23:35:17,HOFSTRA-UNIVERSITY,69
2024-09-17 23:59:27,COLUMBIA,4
2024-09-18 00:46:04,GETTYSBURG-COLLEGE,56
2024-09-17 21:23:06,ASU-EVENTS,84
2024-09-18 12:11:57,COLBY-COLLEGE,8
2024-09-18 15:01:26,CREIGHTON-UNIVERSITY,76
2024-09-18 15:07:29,COLGATE,12
2024-09-18 16:16:52,GEORGE-MASON-UNIVERSITY,90
2024-09-18 16:28:35,HASTINGS-COLLEGE,71
2024-09-18 16:29:21,FIT,86
2024-09-18 16:32:27,LAFAYETTE-COLLEGE,34
2024-09-18 16:41:40,SETON-HALL,75
2024-09-18 16:56:24,COLUMBIA,4
2024-09-18 18:48:24,UNION-COLLEGE,53
2024-09-18 15:03:17,LINFIELD-UNIVERSITY,90
2024-09-18 19:19:46,WESTERN-WASHINGTON-UNIVERSITY,93
2024-09-18 19:59:56,COLUMBIA,4
2024-09-18 20:09:05,UNIVERSITY-OF-CHICAGO,5
2024-09-18 20:14:18,ROSE-HULMAN,73
2024-09-18 21:42:00,WILLAMETTE-UNIVERSITY,81
2024-09-18 22:00:00,BAYLOR-UNIVERSITY,46
2024-09-18 23:04:50,ALEXANDRA-SLAUGHTER-TEXAS-A&M-RECRUITER,63
2024-09-18 17:10:08,EMBRY-RIDDLE-AERONAUTICAL-UNIVERSITY,65
2024-09-19 00:29:38,COLUMBIA,4
2024-09-19 00:31:10,NEW-MEXICO-STATE-UNIVERSITY,78
2024-09-19 00:42:08,HASTINGS-COLLEGE,71
2024-09-19 01:17:10,UNIVERSITY-OF-CHICAGO,5
2024-09-19 14:07:33,HOUSTON-CHRISTIAN-UNIVERSITY,85
2024-09-19 15:10:39,MASTERS-UNIVERSITY,78
2024-09-19 16:07:06,HOUSTON-CHRISTIAN-UNIVERSITY,85
2024-09-19 17:04:31,UNIVERSITY-OF-COLORADO-COLORADO-SPRINGS,95
2024-09-19 18:31:53,STEVENS-INSTITUTE-OF-TECHNOLOGY,46
2024-09-19 19:57:35,UC-SAN-DIEGO,53
2024-09-19 20:07:27,RACHEL-RITTER-REGIONAL-RECRUITMENT-DIRECTOR,96
2024-09-19 20:07:52,EMORY-UNIVERSITY,11
2024-09-19 20:26:23,COLUMBIA,4
2024-09-19 21:15:29,ROSE-HULMAN,73
2024-09-19 21:42:00,WILLAMETTE-UNIVERSITY,81
2024-09-19 21:42:19,TRINITY-UNIVERSITY,31
2024-09-19 22:20:29,DREXEL-UNIVERSITY,80
2024-09-19 22:23:18,HOFSTRA-UNIVERSITY,69
2024-09-19 22:33:00,TULANE-UNIVERSITY,11
2024-09-19 22:56:12,MASTERS-UNIVERSITY,78
2024-09-19 18:01:49,WORCESTER-POLYTECHNIC-INSTITUTE,57
2024-09-20 00:04:59,EMBRY-RIDDLE-AERONAUTICAL-UNIVERSITY,65
2024-09-19 18:05:06,EMBRY-RIDDLE-AERONAUTICAL-UNIVERSITY,65
2024-09-20 13:49:22,DREXEL-UNIVERSITY,80
2024-09-20 14:16:12,CLEMSON,43
2024-09-20 15:06:50,HOUSTON-CHRISTIAN-UNIVERSITY,85
2024-09-20 15:08:28,UC-SAN-DIEGO,53
2024-09-20 15:19:10,COLBY-COLLEGE-OF-ADMISISONS-AND-FINANCIAL-AID,8
2024-09-20 16:03:49,WASHINGTON-STATE-UNIVERSITY,83
2024-09-20 16:32:54,NORTHWEST-5-CONSORTIUM,95
2024-09-20 16:53:37,SETON-HALL,75
2024-09-20 18:06:36,HOUSTON-CHRISTIAN-UNIVERSITY,85
2024-09-20 12:35:05,EMBRY-RIDDLE-AERONAUTICAL-UNIVERSITY,65
2024-09-20 19:11:39,MASTERS-UNIVERSITY,78
2024-09-20 15:21:38,FULL-SAIL-UNIVERSITY,69
2024-09-20 19:59:35,UNIVERSITY-OF-NORTHERN-COLORADO,84
2024-09-20 20:13:00,WASHINGTON-STATE-UNIVERSITY,83
2024-09-20 20:31:58,ROSE-HULMAN,73
2024-09-20 21:21:00,OREGON-STATE-UNIVERSITY,83
2024-09-20 21:44:06,UNIVERSITY-OF-DENVER,78
2024-09-20 21:59:14,UNIVERSITY-OF-CHICAGO,5
2024-09-20 22:10:39,COLLEGE-OF-ENGINEERING-AND-APPLIED-SCIENCE-UNIVERSITY-OF-COLORADO-BOULDER,14
2024-09-20 22:18:17,TRINITY-UNIVERSITY,31
2024-09-20 22:49:14,MASTERS-UNIVERSITY,78
2024-09-21 00:25:02,ST.-LAWRENCE-UNIVERSITY,63
2024-09-21 04:13:39,WORCESTER-POLYTECHNIC-INSTITUTE,57
2024-09-21 14:06:22,UNC,62
2024-09-21 14:11:24,COLORADO-STATE-UNIVERSITY,91
2024-09-21 14:13:24,TEXAS-TECH-UNIVERSITY,67
2024-09-21 14:36:51,UNIVERSITY-OF-COLORADO-DENVER,75
2024-09-21 11:20:35,MISSISSIPPI-STATE,70
2024-09-21 16:28:48,BUCKNELL-UNIVERSITY,33
2024-09-21 11:59:07,IOWA-UNIVERSITY-OF-IOWA,86
2024-09-21 18:19:26,NEW-MEXICO-STATE-UNIVERSITY,78
2024-09-21 22:02:45,UNIVERSITY-OF-FLORIDA,23
2024-09-21 22:48:22,MASTERS-UNIVERSITY,78
2024-09-22 14:14:11,NEW-MEXICO-STATE-UNIVERSITY,78
2024-09-22 11:00:11,UNIVERSITY-OF-WASHINGTON,48
2024-09-22 16:02:33,COLUMBIA,4
2024-09-22 16:16:41,NORTHERN-ARIZONA-UNIVERSITY,80
2024-09-22 17:06:45,XAVIER-UNIVERSITY,84
2024-09-22 20:13:53,SYRACUSE-UNIVERSITY,52
2024-09-22 17:01:21,TEXAS-TECH,67
2024-09-22 23:18:48,TEXAS-TECH-UNIVERSITY,67
2024-09-22 20:04:35,HAWAII-PACIFIC-UNIVERSITY,85
2024-09-23 07:03:06,ROWAN-UNIVERSITY,77
2024-09-23 13:16:20,COLBY-COLLEGE,8
2024-09-23 14:42:00,WILLAMETTE-UNIVERSITY,81
2024-09-23 16:16:35,NORTHERN-ARIZONA-UNIVERSITY,80
2024-09-23 16:47:14,BUCKNELL-UNIVERSITY,33
2024-09-23 17:46:05,UNIVERSITY-OF-TENNESSEE,83
2024-09-23 18:28:23,SAINT-LOUIS-UNIVERSITY,85
2024-09-23 18:44:28,SAINT-LOUIS-UNIVERSITY,85
2024-09-23 18:48:11,UNC,62
2024-09-23 19:41:55,ROSE-HULMAN,73
2024-09-23 20:52:45,MISSISSIPPI-STATE-UNIVERSITY,70
2024-09-23 21:02:53,WASHINGTON-UNIVERSITY-ST.-LOUIS,75
2024-09-23 22:11:17,ROSE-HULMAN,73
2024-09-23 17:30:58,UNIVERSITY-OF-WASHINGTON,48
2024-09-23 22:39:29,TRINITY-UNIVERSITY,31
2024-09-24 00:39:41,WASHINGTON-STATE-UNIVERSITY,83
2024-09-24 00:39:52,LOYOLA-UNIVERSITY-CHICAGO,79
2024-09-24 07:11:06,NEW-MEXICO-STATE-UNIVERSITY,78
2024-09-24 12:41:12,COLUMBIA,4
2024-09-24 12:48:43,DREXEL-UNIVERSITY,80
2024-09-24 15:22:16,COLORADO-SCHOOL-OF-MINES,58
2024-09-24 15:26:05,COLGATE-UNIVERSITY,12
2024-09-24 15:51:29,WASHINGTON-STATE-UNIVERSITY,83
2024-09-24 16:00:00,TEXAS-A&M-UNIVERSITY-GALVESTON,63
2024-09-24 16:26:10,BUCKNELL-UNIVERSITY,33
2024-09-24 17:11:43,WASHINGTON-UNIVERSITY-ST.-LOUIS,75
2024-09-24 17:13:29,MONTANA-STATE-UNIVERSITY,73
2024-09-24 19:34:26,ROSE-HULMAN,73
2024-09-24 21:42:00,WILLAMETTE-UNIVERSITY,81
2024-09-24 21:42:00,WILLAMETTE-UNIVERSITY,81
2024-09-24 21:42:23,SYRACUSE-UNIVERSITY,52
2024-09-24 22:06:50,DREXEL-UNIVERSITY,80
2024-09-24 22:11:50,UNIVERSITY-OF-COLORADO-BOULDER,79
2024-09-24 22:18:02,TULANE-UNIVERSITY,11
2024-09-24 22:30:00,BAYLOR-UNIVERSITY,46
2024-09-24 23:11:24,MASTERS-UNIVERSITY,78
2024-09-25 00:16:12,UNIVERSITY-OF-MINNESOTA-TWIN-CITIES,75
2024-09-25 00:22:00,DU,61
2024-09-25 00:42:46,COLUMBIA,4
2024-09-25 00:51:02,UNIVERSITY-OF-NOTRE-DAME,13
2024-09-24 18:59:28,ARIZONA-STATE-UNIVERSITY,90
2024-09-25 13:22:32,HOUSTON-CHRISTIAN-UNIVERSITY,85
2024-09-25 15:10:19,DENISON-UNIVERSITY,22
2024-09-25 16:11:20,HASTINGS,71
2024-09-25 16:33:02,UNC,62
2024-09-25 16:38:09,CHAPMAN-UNIVERSITY-,73
2024-09-25 16:44:29,BUCKNELL-UNIVERSITY,33
2024-09-25 17:13:46,NC-STATE,88
2024-09-25 11:35:58,UNIVERSITY-OF-WYOMING,96
2024-09-25 12:11:16,EMBRY-RIDDLE-AERONAUTICAL-UNIVERSITY,65
2024-09-25 19:16:55,COLORADO-SCHOOL-OF-MINES,58
2024-09-25 19:58:44,SETON-HALL,75
2024-09-25 19:59:35,UNIVERSITY-OF-NORTHERN-COLORADO,84
2024-09-25 20:11:37,UNIVERSITY-OF-COLORADO-BOULDER,79
2024-09-25 20:16:28,TEXAS-TECH-UNIVERSITY,67
2024-09-25 20:32:11,STEVENS-INSTITUTE-OF-TECHNOLOGY,46
2024-09-25 20:54:33,SYRACUSE-UNIVERSITY-COLLEGE-OF-ENGINEERING-&-COMPUTER-SCIENCE,52
2024-09-25 21:22:00,CHAPMAN-UNIVERSITY,73
2024-09-25 21:28:33,NORTHERN-ARIZONA-UNIVERSITY,80
2024-09-25 21:37:38,UNIVERSITY-OF-CHICAGO,5
2024-09-25 21:50:12,DREXEL-UNIVERSITY,80
2024-09-25 22:16:26,ST.-LAWRENCE-UNIVERSITY,63
2024-09-25 22:36:36,UNIVERSITY-OF-CHICAGO,5
2024-09-25 19:05:27,LINFIELD-UNIVERSITY,90
2024-09-25 17:15:11,EMBRY-RIDDLE-AERONAUTICAL-UNIVERSITY,65
2024-09-26 01:08:22,COLUMBIA,4
2024-09-25 19:31:11,UNIVERSITY-OF-COLORADO-COLORADO-SPRINGS,95
2024-09-26 14:06:31,GEORGE-MASON-UNIVERSITY,90
2024-09-26 16:37:38,LAFAYETTE-COLLEGE,34
2024-09-26 12:01:27,UNIVERSITY-OF-WASHINGTON,48
2024-09-26 17:04:31,UNIVERSITY-OF-COLORADO-COLORADO-SPRINGS,95
2024-09-26 18:45:47,NORTHWEST-5-CONSORTIUM,95
2024-09-26 19:21:01,ELLEN-SWEENEY-UNIVERSITY-OF-COLORADO-DENVER,14
2024-09-26 19:54:08,WASHINGTON-STATE-UNIVERSITY,83
2024-09-26 20:00:00,COLORADO-STATE-UNIVERSITY,91
2024-09-26 20:16:34,XAVIER-UNIVERSITY,84
2024-09-26 20:17:27,EMORY-UNIVERSITY,11
2024-09-26 20:47:41,UC-SAN-DIEGO,53
2024-09-26 14:55:57,TEXAS-TECH-UNIVERSITY,67
2024-09-26 21:42:00,WILLAMETTE-UNIVERSITY,81
2024-09-26 21:44:05,UNIVERSITY-OF-DENVER,78
2024-09-26 21:59:09,DREXEL-UNIVERSITY,80
2024-09-26 22:02:46,UNIVERSITY-OF-FLORIDA,23
2024-09-26 22:16:04,TEXAS-A&M-RECRUITMENT,63
2024-09-26 22:27:26,TULANE-UNIVERSITY,11
2024-09-26 23:20:44,COLBY-COLLEGE-OF-AND-FINANCIAL-AID,8
2024-09-27 00:02:53,EMBRY-RIDDLE-AERONAUTICAL-UNIVERSITY,65
2024-09-27 00:46:50,UNIVERSITY-OF-COLORADO-BOULDER,79
2024-09-26 19:30:41,UNIVERSITY-OF-COLORADO-COLORADO-SPRINGS,95
2024-09-27 01:35:18,UNIVERSITY-OF-DENVER,78
2024-09-27 08:43:51,LONG-ISLAND-UNIVERSITY,93
2024-09-27 16:29:55,SETON-HALL,75
2024-09-27 17:13:13,GEORGE-MASON-UNIVERSITY,90
2024-09-27 15:13:54,DRURY-UNIVERSITY,63
2024-09-27 20:08:46,COLUMBIA,4
2024-09-27 20:13:40,ROSE-HULMAN,73
2024-09-27 20:37:00,WASHINGTON-STATE-UNIVERSITY,83
2024-09-27 21:14:39,COLLEGE-OF-ENGINEERING-AND-APPLIED-SCIENCE-UNIVERSITY-OF-COLORADO-BOULDER,14
2024-09-27 22:17:10,HOFSTRA-UNIVERSITY,69
2024-09-27 22:27:31,DREXEL-UNIVERSITY,80
2024-09-27 23:05:43,COLUMBIA,4
2024-09-27 23:17:20,MASTERS-UNIVERSITY,78
2024-09-28 00:38:46,VASSAR-COLLEGE,19
2024-09-28 14:48:34,NEW-MEXICO-STATE-UNIVERSITY,78
2024-09-28 15:13:24,WASHINGTON-STATE-UNIVERSITY,83
2024-09-28 16:12:41,GEORGE-MASON-UNIVERSITY,90
2024-09-28 16:14:19,COLORADO-SCHOOL-OF-MINES,58
2024-09-28 16:23:27,WASHINGTON-UNIVERSITY-ST.-LOUIS,75
2024-09-28 16:35:57,DAVIDSON-COLLEGE,17
2024-09-28 17:09:56,OREGON-TECH,83
2024-09-28 16:47:26,MISSISSIPPI-STATE,70
2024-09-28 17:03:46,UNIVERSITY-OF-WYOMING,96
2024-09-29 15:48:23,SETON-HALL,75
2024-09-29 18:06:40,EMBRY-RIDDLE-AERONAUTICAL-UNIVERSITY,65
2024-09-30 13:00:00,WESTERN,27
2024-09-30 13:33:09,COLBY-COLLEGE-OF-ADMISISONS-AND-FINANCIAL-AID,8
2024-09-30 14:57:58,UC-SAN-DIEGO,53
2024-09-30 15:59:33,CREIGHTON-UNIVERSITY,76
2024-09-30 17:08:14,TEXAS-A&M-RECRUITMENT,63
2024-09-30 18:27:33,UNC,62
2024-09-30 18:45:43,OREGON-STATE-ENGINEERING,83
2024-09-30 18:50:01,COLLEGE-OF-ENGINEERING-AND-APPLIED-SCIENCE-UNIVERSITY-OF-COLORADO-BOULDER,14
2024-09-30 19:06:22,COLUMBIA,4
2024-09-30 19:51:36,ROSE-HULMAN,73
2024-09-30 19:59:36,UNIVERSITY-OF-NORTHERN-COLORADO,84
2024-09-30 20:09:24,GATECH,97
2024-09-30 21:25:00,OREGON-STATE-UNIVERSITY,83
2024-09-30 22:00:00,ANDREW-MIAMI-UNIVERSITY,51
2024-09-30 22:49:39,TRINITY-UNIVERSITY,31
2024-09-30 23:04:38,WILLAMETTE-UNIVERSITY,81
2024-09-30 23:48:49,UNIVERSITY-OF-COLORADO-BOULDER,79
2024-10-01 00:00:00,MIAMIOH,19
2024-10-01 00:31:18,UNIVERSITY-OF-OREGON,86
2024-10-01 00:42:29,UNIVERSITY-OF-NOTRE-DAME,13
2024-10-01 01:09:07,MASTERS-UNIVERSITY,78
2024-10-01 01:35:59,DU,61
2024-10-01 06:32:01,NEW-MEXICO-STATE-UNIVERSITY,78
2024-10-01 10:30:00,BAYLOR-UNIVERSITY,46
2024-10-01 09:21:16,MISSISSIPPI-STATE,70
2024-10-01 14:38:08,NC-STATE,88
2024-10-01 14:45:25,VASSAR-COLLEGE,19
2024-10-01 14:46:39,LOYOLA-UNIVERSITY-CHICAGO,79
2024-10-01 14:49:02,UNIVERSITY-OF-MINNESOTA-TWIN-CITIES,75
2024-10-01 14:58:18,UNC,62
2024-10-01 15:26:26,HOUSTON-CHRISTIAN-UNIVERSITY,85
2024-10-01 15:34:51,DENISON-UNIVERSITY,22
2024-10-01 15:46:43,CLEMSON-UNIVERSITY,43
2024-10-01 15:47:58,COLUMBIA,4
2024-10-01 16:19:32,CREIGHTON-UNIVERSITY,76
2024-10-01 16:28:02,ST.-LAWRENCE-UNIVERSITY,63
2024-10-01 16:29:25,HASTINGS,71
2024-10-01 16:35:55,UC-SAN-DIEGO,53
2024-10-01 10:56:08,UNIVERSITY-OF-WYOMING,96
2024-10-01 11:05:08,EMBRY-RIDDLE-AERONAUTICAL-UNIVERSITY,65
2024-10-01 11:09:26,UNIVERSITY-OF-WYOMING,96
2024-10-01 17:25:24,NORTHERN-ARIZONA-UNIVERSITY,80
2024-10-01 17:44:18,COLGATE-UNIVERSITY,12
2024-10-01 18:09:07,UNIVERSITY-OF-NORTHERN-COLORADO,84
2024-10-01 18:25:03,MASTERS-UNIVERSITY,78
2024-10-01 19:06:42,MISSISSIPPI-STATE-UNIVERSITY,70
2024-10-01 19:09:54,DREXEL-UNIVERSITY,80
2024-10-01 20:02:33,XAVIER-UNIVERSITY,84
2024-10-01 20:44:54,UNION-COLLEGE,53
2024-10-01 21:00:16,HOFSTRA-UNIVERSITY,69
2024-10-01 21:08:46,COLORADO-SCHOOL-OF-MINES,58
2024-10-01 21:42:00,WILLAMETTE-UNIVERSITY,81
2024-10-01 21:45:46,STEVENS-INSTITUTE-OF-TECHNOLOGY,46
2024-10-01 22:12:22,WESTERN-WASHINGTON-UNIVERSITY,93
2024-10-01 22:35:40,TULANE-UNIVERSITY,11
2024-10-01 22:38:22,TRINITY-UNIVERSITY,31
2024-10-01 22:47:24,UNIVERSITY-OF-COLORADO-BOULDER,79
2024-10-01 17:06:09,TEXAS-TECH-UNIVERSITY,67
2024-10-02 00:00:00,OXFORD-COLLEGE-OF-EMORY-UNIVERSITY,11
2024-10-02 00:21:08,NORTHEASTERN,7
2024-10-01 18:49:19,ARIZONA-STATE-UNIVERSITY,90
2024-10-02 01:00:25,GETTYSBURG-COLLEGE,56
2024-10-02 01:09:43,ROWAN-UNIVERSITY,77
2024-10-02 07:11:19,NEW-MEXICO-STATE-UNIVERSITY,78
2024-10-02 14:02:43,COLORADO-SCHOOL-OF-MINES,58
2024-10-02 15:22:46,UNIVERSITY-OF-DENVER,78
2024-10-02 15:49:48,MASTERS-UNIVERSITY,78
2024-10-02 16:23:40,SETON-HALL,75
2024-10-02 16:38:22,FIT,86
2024-10-02 19:25:32,UC-SAN-DIEGO,53
2024-10-02 21:42:00,WILLAMETTE-UNIVERSITY,81
2024-10-02 21:42:00,WILLAMETTE-UNIVERSITY,81
2024-10-02 22:14:47,UNIVERSITY-OF-DENVER,78
2024-10-02 22:28:51,NORTHEASTERN,7
2024-10-02 22:34:48,UNIVERSITY-OF-COLORADO-BOULDER,79
2024-10-03 05:00:26,UNIVERSITY-OF-COLORADO-COLORADO-SPRINGS,95
2024-10-03 13:24:36,HOUSTON-CHRISTIAN-UNIVERSITY,85
2024-10-03 14:23:56,COLORADO-SCHOOL-OF-MINES,58
2024-10-03 16:13:56,RENSSELAER-POLYTECHNIC-INSTITUTE,65
2024-10-03 16:22:42,HASTINGS-COLLEGE,71
2024-10-03 16:50:21,MISSISSIPPI-STATE-UNIVERSITY,70
2024-10-03 16:56:10,NEW-MEXICO-STATE-UNIVERSITY,78
2024-10-03 18:42:44,EMORY-UNIVERSITY,11
2024-10-03 15:03:39,LINFIELD-UNIVERSITY,90
2024-10-03 19:17:31,TEXAS-TECH-UNIVERSITY,67
2024-10-03 19:20:16,EMORY-UNIVERSITY,11
2024-10-03 19:34:50,COLORADO-SCHOOL-OF-MINES,58
2024-10-03 19:38:03,LAFAYETTE,34
2024-10-03 19:55:24,LAFAYETTE-COLLEGE,34
2024-10-03 20:26:55,MASTERS-UNIVERSITY,78
2024-10-03 20:52:55,XAVIER-UNIVERSITY,84
2024-10-03 20:53:01,BUCKNELL-UNIVERSITY,33
2024-10-03 21:00:00,SAINT-LOUIS-UNIVERSITY,85
2024-10-03 21:42:00,WILLAMETTE-UNIVERSITY,81
2024-10-03 21:48:16,ROWAN-UNIVERSITY,77
2024-10-03 22:15:41,TRINITY-UNIVERSITY,31
2024-10-03 22:29:59,TULANE-UNIVERSITY,11
2024-10-03 22:32:26,SYRACUSE-UNIVERSITY,52
2024-10-03 22:41:08,DREXEL-UNIVERSITY,80
2024-10-03 22:52:08,GETTYSBURG-COLLEGE,56
2024-10-03 17:18:25,EMBRY-RIDDLE-AERONAUTICAL-UNIVERSITY,65
2024-10-03 23:28:06,COLUMBIA,4
2024-10-04 00:03:25,EMBRY-RIDDLE-AERONAUTICAL-UNIVERSITY,65
2024-10-03 18:05:14,TEXAS-TECH-UNIVERSITY,67
2024-10-04 00:13:55,JOHNS-HOPKINS-UNIVERSITY,7
2024-10-04 00:23:22,COLORADO-STATE-UNIVERSITY,91
2024-10-04 00:26:34,OREGONSTATE,83
2024-10-04 00:29:24,DU,61
2024-10-03 18:31:14,NETID@COLOSTATE.EDU,98
2024-10-03 18:33:43,NETID@COLOSTATE.EDU,98
2024-10-03 16:57:14,ASUS-IRA-A.-FULTON-SCHOOLS-OF-ENGINEERING,63
2024-10-03 19:36:13,MISSISSIPPI-STATE,70
2024-10-04 01:26:31,UNIVERSITY-OF-CHICAGO,5
2024-10-04 09:31:44,LONG-ISLAND-UNIVERSITY,93
2024-10-04 14:10:07,COLORADO-STATE-UNIVERSITY,91
2024-10-04 10:02:52,WORCESTER-POLYTECHNIC-INSTITUTE,57
2024-10-04 16:16:41,GONZAGA-UNIVERSITY,70
2024-10-04 16:20:40,UNC,62
2024-10-04 16:39:20,LAFAYETTE-COLLEGE,34
2024-10-04 16:47:10,MASTERS-UNIVERSITY,78
2024-10-04 17:04:32,UNIVERSITY-OF-COLORADO-COLORADO-SPRINGS,95
2024-10-04 18:23:02,WILLAMETTE-UNIVERSITY,81
2024-10-04 14:30:06,ASUS-IRA-A.-FULTON-SCHOOLS-OF-ENGINEERING,63
2024-10-04 20:31:10,ROSE-HULMAN,73
2024-10-04 20:47:00,WASHINGTON-STATE-UNIVERSITY,83
2024-10-04 20:48:57,DREXEL-UNIVERSITY,80
2024-10-04 21:37:13,TRINITY-UNIVERSITY,31
2024-10-04 21:42:00,WILLAMETTE-UNIVERSITY,81
2024-10-04 22:02:48,UNIVERSITY-OF-FLORIDA,23
2024-10-05 11:46:32,NORTHEASTERN,7
